Country,H_HIS_Score_norm,H_Oxrollback_score_norm,H_Covidgrowth_deathsnorm,H_Covidgrowth_casesnorm,H_new_cases_smoothed_per_million_norm,H_new_deaths_smoothed_per_million_norm,H_GovernmentResponseIndexForDisplay_norm,H_INFORM_rating.Value_norm,H_wmo_don_alert,H_health_acaps,H_HIS_Score_raw,H_Oxrollback_score_raw,H_Covidgrowth_biweeklydeaths_raw,H_Covidgrowth_biweeklycases_raw,H_new_cases_smoothed_per_million_raw,H_new_deaths_smoothed_per_million_raw,H_GovernmentResponseIndexForDisplay_raw,H_INFORM_rating.Value_raw,H_wmo_don_alert_raw,H_health_acaps_raw
PAN,5.26,5.118547217779956,1.5893563466378993,1.4675473287894967,4.5518,3.112,1.8276923076923062,4.25,0,0,43.7,0.535500393964433,23.8403451995685,22.01320993184246,113.795,1.556,68.12,3.7,0,0
PER,4.159999999999999,8.056488736356046,0,0,6.6617999999999995,10,1.4738461538461536,5.75,0,0,49.2,0.732194943477809,-16.369968018556484,-14.76364571583436,166.545,7.721,70.42,4.3,0,0
PHL,4.4799999999999995,4.298798732901032,0,0,1.83948,1.9239999999999995,3.309230769230769,6.75,0,0,47.6,0.480618410123693,-11.221615912691428,-20.99765539003843,45.987,0.962,58.49,4.7,0,0
PLW,9.620000000000001,NA,NA,NA,NA,NA,NA,4.75,0,0,21.9,NA,NA,NA,NA,NA,NA,3.9,0,0
PNG,8.44,3.1756168664199294,0,0,0.32251999999999903,0.2560000000000002,4.663076923076924,9.25,0,0,27.8,0.405421626984127,-3.439109486625686,-32.12641598319802,8.063,0.128,49.69,5.7,0,0
POL,2.92,9.013790381030788,0,0,1.2533200000000004,7.096,1.970769230769232,2.75,0,0,55.4,0.796286081629181,-39.80641591229406,-60.91997399139619,31.333,3.548,67.19,3.1,0,0
PRK,0,NA,NA,NA,NA,NA,NA,6.75,0,0,70.2,NA,NA,NA,NA,NA,NA,4.7,0,0
PRT,1.9400000000000013,3.47557181428948,0,1.6016708702231455,1.8364399999999996,0.2240000000000002,1.443076923076923,2,0,0,60.3,0.425503545896558,-0.9230769230769311,24.025063053347203,45.911,0.112,70.62,2.8,0,0
PRY,6.859999999999999,7.737611829882683,1.9593705470726785,1.7245516155997205,10,10,5.304615384615384,4,0,0,35.7,0.710846203527602,29.390558206090173,25.868274233995802,426.497,15.783,45.52,3.6,0,0
QAT,5.76,7.367590666660302,0,0,4.403160000000001,1.2899999999999991,0,3.25,0,0,41.2,0.686073366644955,-54.32432069414783,-38.34740807671979,110.079,0.645,83.12,3.3,0,0
ROU,4.840000000000001,6.266211722137218,0,0,0.7553599999999996,5.258,3.092307692307692,4.25,0,0,45.8,0.612336284416892,-40.702659884743625,-56.22824340357603,18.884,2.629,59.9,3.7,0,0
RUS,5.140000000000001,5.350550292635882,0.3892430382496599,0.19097607006373707,2.3269200000000003,5.084,5.5369230769230775,3,0,0,44.3,0.551032949669157,5.838645573744908,2.86464105095606,58.173,2.542,44.01,3.2,0,0
RWA,7.16,3.9716295653746325,0.5128205128205146,0,0.13851999999999975,0.04400000000000048,2.6276923076923078,7.5,0,0,34.2,0.458714505088694,7.692307692307702,-4.870628679210834,3.463,0.022,62.92,5,0,0
SAU,4.140000000000001,4.042536313433248,0.43229497774952463,0.7486256428275979,1.377760000000002,0.7799999999999994,2.5323076923076924,2,10,0,49.3,0.463461696541847,6.484424666242855,11.229384642413983,34.444,0.39,63.54,2.8,10,0
SDN,8.76,6.150409240897918,4.732229795520934,0,0,0.20800000000000018,3.798461538461538,9.5,0,0,26.2,0.604583333333327,70.983446932814,-100,0,0.104,55.31,5.8,0,0
SEN,6.42,4.3165322928034175,0.03205128205128105,0.20164175415316876,0.09796000000000049,0.13599999999999923,6.843076923076923,7.749999999999999,10,0,37.9,0.481805668125329,0.4807692307692195,3.0246263122975345,2.449,0.068,35.52,5.1,10,0
SGP,2.26,0,0.5128205128205128,2.0081969945464495,0.20511999999999908,0,1.04153846153846,1.25,0,0,58.7,0.147996989491015,7.692307692307689,30.122954918196736,5.128,0,73.23,2.5,0,0
SLB,9.86,6.662816505023201,NA,NA,0,0,9.63076923076923,9,0,0,20.7,0.638888888888889,NA,NA,0,0,17.4,5.6,0,0
SLE,6.359999999999999,1.7089330525456852,6.666666666674814e-4,6.666666666674814e-4,0.012879999999999114,0,4.967692307692308,10,0,0,38.2,0.307227462728477,0.01,0.01,0.322,0,47.71,6.1,0,0
SLV,5.159999999999999,5.39267902100252,0.6473227345089967,1.3030829343344195,1.1822800000000004,1.3659999999999997,6.490769230769231,5.5,0,0,44.2,0.553853458925469,9.709841017634943,19.5462440150163,29.557,0.683,37.81,4.2,0,0
SOM,10,8.443408955110762,0,0,0.01904000000000039,0.018000000000000682,6.875384615384615,10,0,0,16.6,0.758099168474929,-59.610036368081666,-69.63500774005409,0.476,0.009,35.31,7.3,0,0
SRB,3.540000000000001,10,0,0,2.1531600000000006,3.5280000000000005,1.970769230769232,4.25,0,0,52.3,1,-32.884223719254265,-56.88311693531397,53.829,1.764,67.19,3.7,0,0
SSD,9.66,6.70281586511475,6.666666666674814e-4,6.666666666674814e-4,0.018360000000001264,0,3.8307692307692314,10,0,0,21.7,0.641566837399533,0.01,0.01,0.459,0,55.1,7.3,0,0
STP,10,NA,6.666666666674814e-4,6.666666666674814e-4,0.10427999999999926,2.6080000000000005,NA,7.749999999999999,0,0,17.7,NA,0.01,0.01,2.607,1.304,NA,5.1,0,0
SUR,6.699999999999999,1.073457915433183,10,5.6463601393890634,10,10,2.2430769230769236,4,0,0,36.5,0.264682539682536,194.72826719422787,84.69540209083596,350.912,8.523,65.42,3.6,0,0
SVK,4.420000000000001,10,0,0,0.997440000000001,2.5120000000000005,2.4523076923076914,3.25,0,0,47.9,1,-66.17904435977555,-52.53798897452607,24.936,1.256,64.06,3.3,0,0
SVN,0.5599999999999987,10,0,0,5.5990400000000005,2.8859999999999992,2.9169230769230765,1.75,0,0,67.2,0.929163375832703,-12.500000000000004,-43.35290266955351,139.976,1.443,61.04,2.7,0,0
SWE,0,8.972032584053109,0,0,7.52528,2.83,3.1969230769230776,0.5,0,0,72.1,0.793490406149168,-16.503365833792493,-46.85572180021095,188.132,1.415,59.22,2.2,0,0
SWZ,7.779999999999999,3.507248424848508,6.666666666674814e-4,6.666666666674814e-4,0.2118000000000002,0,2.596923076923078,8.25,0,0,31.1,0.4276242881253,0.01,0.01,5.295,0,63.12,5.3,0,0
SYC,7.620000000000001,10,7.692307692307694,0,10,10,1.4107692307692314,5,0,0,31.9,1,115.38461538461542,-36.217271306759216,2006.159,7.263,70.83,4,0,0
SYR,10,6.031272329285349,0,0,0.13907999999999987,0.5560000000000009,5.704615384615384,6.75,0,0,19.9,0.596607142857144,-25.895285902577207,-14.974536114432476,3.477,0.278,42.92,4.7,0,0
TCD,8.24,0.8304423245814938,0,0,0.0027999999999988034,0,7.82,10,0,0,28.8,0.248412698412698,-100,-60.91954022988505,0.07,0,29.17,7.2,0,0
TGO,7.5,6.2909670981753685,0,0,0.05519999999999925,0,4.470769230769232,9.75,10,0,32.5,0.613993651490767,-100,-31.575039025949092,1.38,0,50.94,5.9,10,0
THA,0,3.9355759213498773,1.0720158525135268,4.3080868999707995,1.9398400000000002,0.8879999999999999,3.8138461538461534,4.5,0,0,73.2,0.456300721415695,16.080237787702885,64.621303499562,48.496,0.444,55.21,3.8,0,0
TJK,7.540000000000001,6.455364171369279,6.666666666674814e-4,6.666666666674814e-4,0,0,8.10923076923077,5.75,0,0,32.3,0.625,0.01,0.01,0,0,27.29,4.3,0,0
TKM,7.64,NA,NA,NA,NA,NA,3.8138461538461534,3.25,0,0,31.8,NA,NA,NA,NA,NA,55.21,3.3,0,0
TLS,8.8,0,3.3857516790779787,2.4577332329500035,5.79904,0.8659999999999997,1.9153846153846157,8.75,0,0,26,0.137862383363397,50.786275186169675,36.86599849425004,144.976,0.433,67.55,5.5,0,0
TON,8.98,NA,NA,NA,NA,NA,7.227692307692307,5,0,0,25.1,NA,NA,NA,NA,NA,33.02,4,0,0
TTO,6.68,0.27839277991782474,6.420961975804824,3.7487132628700923,10,10,3.2692307692307683,4.5,0,0,36.6,0.211453100745379,96.31442963707235,56.230698943051394,383.813,10.106,58.75,3.8,0,0
TUN,7.26,4.587751579964704,0,0,4.14648,8.752,2.355384615384616,4.25,0,0,33.7,0.499963740765721,-22.420557205415548,-0.24422729975738058,103.662,4.376,64.69,3.7,0,0
TUR,3.5199999999999996,4.442747995571268,0,0,4.07376,4.554,1.6338461538461537,4.75,0,0,52.4,0.49025578213899,-31.07152136337257,-50.950870620265235,101.844,2.277,69.38,3.9,0,0
TUV,9.68,NA,NA,NA,NA,NA,NA,7.749999999999999,0,0,21.6,NA,NA,NA,NA,NA,NA,5.1,0,0
TZA,6.720000000000001,6.144185670888399,6.666666666674814e-4,6.666666666674814e-4,0,0,10,9,0,0,36.4,0.604166666666667,0.01,0.01,0,0,9.9,5.6,0,0
UGA,5.140000000000001,2.953711967251463,10,10,0.17127999999999943,0.06799999999999962,6.763076923076923,10,0,0,44.3,0.390565141958548,200.5594405594406,155.90106468679917,4.282,0.034,36.04,6.1,0,0
UKR,6.4,6.65266286142438,0,0,3.1151999999999997,7.976,3.4292307692307684,5,0,0,38,0.63820910464507,-24.84522920530918,-26.62670779350137,77.88,3.988,57.71,4,0,0
URY,5.74,7.344447224937058,0,2.1502530167455722,10,10,2.323076923076922,3,0,0,41.3,0.684523918224978,-0.31614362267448415,32.25379525118359,1086.976,15.422,64.9,3.2,0,0
USA,0,6.752068937402016,0,0,2.7833999999999994,4.03,2.9323076923076927,1.25,10,0,83.5,0.644864319941115,-5.799399175349795,-36.581356975590914,69.585,2.015,60.94,2.5,10,0
UZB,7.140000000000001,3.699211738539695,0.5128205128205146,0,0.30748,0.07600000000000051,4.086153846153846,5.249999999999999,0,0,34.3,0.440476190476264,7.692307692307699,-34.54140752864157,7.687,0.038,53.44,4.1,0,0
VCT,7.4,NA,0,1.1463181122100536,2.6782400000000006,0,NA,5.249999999999999,0,0,33,NA,-100,17.19477168315079,66.956,0,NA,4.1,0,0
VEN,9.4,5.3991354325941625,0,0.7542754046596585,1.801359999999999,1.1159999999999997,0.17692307692307807,6.000000000000001,0,0,23,0.554285714285714,-1.6537177743754534,11.314131069894882,45.034,0.558,78.85,4.4,0,0
VNM,4.18,0,6.666666666674814e-4,6.666666666674814e-4,0.09080000000000155,0.019999999999999574,1.9153846153846157,4.5,0,0,49.1,0.112473901710766,0.01,0.01,2.27,0.01,67.55,3.8,0,0
VUT,8.78,0,6.666666666674814e-4,6.666666666674814e-4,0,0,9.583076923076923,8.25,0,0,26.1,0.163576669077683,0.01,0.01,0,0,17.71,5.3,0,0
WSM,8.72,NA,NA,NA,0,0,NA,3.25,0,0,26.4,NA,NA,NA,0,0,NA,3.3,0,0
YEM,10,4.354464752408341,0,0,0.015920000000001266,0.13400000000000034,7.243076923076923,10,0,0,18.5,0.484345238095238,-45.17581308701389,-9.53659052689023,0.398,0.067,32.92,6.4,0,0
ZAF,3.040000000000001,6.130982664891692,2.1749579003008375,3.1485051359814085,1.9801599999999997,2.452,3.7507692307692313,6.75,0,0,54.8,0.603282728269553,32.62436850451258,47.227577039721126,49.504,1.226,55.62,4.7,0,0
ZMB,8.26,7.588284696421008,5.348286210709206,8.168506039718702,0.3708399999999994,0.15600000000000058,7.163076923076924,10,0,0,28.7,0.700848784225463,80.2242931606381,122.52759059578054,9.271,0.078,33.44,6.1,0,0
ZWE,6.359999999999999,3.157170625612288,0,1.5719129112702337,0.08419999999999916,0.13400000000000034,4.775384615384616,8.25,0,0,38.2,0.404186655149959,-28.169550964397345,23.578693669053514,2.105,0.067,48.96,5.3,0,0
