Country,H_HIS_Score_norm,H_Oxrollback_score_norm,H_Covidgrowth_deathsnorm,H_Covidgrowth_casesnorm,H_new_cases_smoothed_per_million_norm,H_new_deaths_smoothed_per_million_norm,H_GovernmentResponseIndexForDisplay_norm,H_INFORM_rating.Value_norm,H_wmo_don_alert,H_health_acaps,H_HIS_Score_raw,H_Oxrollback_score_raw,H_Covidgrowth_biweeklydeaths_raw,H_Covidgrowth_biweeklycases_raw,H_new_cases_smoothed_per_million_raw,H_new_deaths_smoothed_per_million_raw,H_GovernmentResponseIndexForDisplay_raw,H_INFORM_rating.Value_raw,H_wmo_don_alert_raw,H_health_acaps_raw
PAN,5.26,5.118547217779956,2.2558097269961666,1.5619935773433564,9.604239999999999,3.5760000000000005,1.603076923076923,4.25,0,0,43.7,0.535500393964433,33.8371459049425,23.429903660150337,240.106,1.788,69.58,3.7,0,0
PER,4.159999999999999,8.056488736356046,0,0,3.1990799999999995,10,1.4738461538461536,5.75,0,0,49.2,0.732194943477809,-42.429739755020165,-35.82385543998177,79.977,6.174,70.42,4.3,0,0
PHL,4.4799999999999995,4.298798732901032,0,0,2.10292,1.9139999999999997,2.3953846153846143,6.75,0,0,47.6,0.480618410123693,-22.21163179879562,-14.016187073375988,52.573,0.957,64.43,4.7,0,0
PLW,9.620000000000001,NA,NA,NA,NA,NA,NA,4.75,0,0,21.9,NA,NA,NA,NA,NA,NA,3.9,0,0
PNG,8.44,3.1756168664199294,1.9358974358974361,0,0.012119999999999465,0,5.384615384615384,9.25,0,0,27.8,0.405421626984127,29.038461538461547,-47.55519885936929,0.303,0,45,5.7,0,0
POL,2.92,9.013790381030788,0,0,0.10871999999999993,0.9659999999999993,2.6923076923076925,2.75,0,0,55.4,0.796286081629181,-53.10303389104148,-57.89019577282114,2.718,0.483,62.5,3.1,0,0
PRK,0,NA,NA,NA,NA,NA,NA,6.75,0,0,70.2,NA,NA,NA,NA,NA,NA,4.7,0,0
PRT,1.9400000000000013,3.47557181428948,3.333333333333332,5.48027849508909,6.295599999999999,0.532,1.2015384615384619,2,0,0,60.3,0.425503545896558,49.999999999999986,82.20417742633636,157.39,0.266,72.19,2.8,0,0
PRY,6.859999999999999,7.737611829882683,0,0,9.34712,10,3.718461538461538,4,0,0,35.7,0.710846203527602,-4.000166186081358,-35.04746804439357,233.678,18.467,55.83,3.6,0,0
QAT,5.76,7.367590666660302,0,0,1.5827600000000004,0.3960000000000008,1.1215384615384636,3.25,0,0,41.2,0.686073366644955,-46.15384615384615,-16.244629416272595,39.569,0.198,72.71,3.3,0,0
ROU,4.840000000000001,6.266211722137218,0.7573475163146721,0,0.11971999999999916,10,3.253846153846154,4.25,0,0,45.8,0.612336284416892,11.360212744720084,-55.10587688479993,2.993,8.614,58.85,3.7,0,0
RUS,5.140000000000001,5.350550292635882,3.072061070226054,4.207841614174849,5.61992,8.328,2.892307692307692,3,0,0,44.3,0.551032949669157,46.080916053390816,63.11762421262274,140.498,4.164,61.2,3.2,0,0
RWA,7.16,3.9716295653746325,10,10,2.55312,0.9039999999999999,3.34923076923077,7.5,0,0,34.2,0.458714505088694,246.0855867681806,310.6902406653085,63.828,0.452,58.23,5,0,0
SAU,4.140000000000001,4.042536313433248,0,0.02434626798449635,1.3083600000000004,0.7219999999999995,2.5323076923076924,2,10,0,49.3,0.463461696541847,-19.878772155332022,0.36519401976743776,32.709,0.361,63.54,2.8,10,0
SDN,8.76,6.150409240897918,0,0,0.017720000000000624,0.0259999999999998,3.0769230769230766,9.5,0,0,26.2,0.604583333333327,-75.55025430976279,-51.52547668095326,0.443,0.013,60,5.8,0,0
SEN,6.42,4.3165322928034175,0,3.2575527898736123,0.1836000000000002,0.11999999999999922,6.65076923076923,7.749999999999999,10,0,37.9,0.481805668125329,-38.553551711446445,48.86329184810418,4.59,0.06,36.77,5.1,10,0
SGP,2.26,0,7.692307692307692,0.2530095538699122,0.10647999999999946,0.04800000000000004,1.0892307692307686,1.25,0,0,58.7,0.147996989491015,115.38461538461537,3.7951433080486825,2.662,0.024,72.92,2.5,0,0
SLB,9.86,6.662816505023201,NA,NA,0,0,9.63076923076923,9,0,0,20.7,0.638888888888889,NA,NA,0,0,17.4,5.6,0,0
SLE,6.359999999999999,1.7089330525456852,10,10,0.4383999999999997,0.5739999999999998,4.487692307692308,10,0,0,38.2,0.307227462728477,546.1538461538461,181.48610814679034,10.96,0.287,50.83,6.1,0,0
SLV,5.159999999999999,5.39267902100252,1.9475329355074695,0.25970542960325993,1.129439999999999,1.5419999999999998,6.490769230769231,5.5,0,0,44.2,0.553853458925469,29.212994032612045,3.8955814440488936,28.236,0.771,37.81,4.2,0,0
SOM,10,8.443408955110762,0,0,0.02804000000000073,0,6.201538461538462,10,0,0,16.6,0.758099168474929,-100,-20.366751323662342,0.701,0,39.69,7.3,0,0
SRB,3.540000000000001,10,0,0,0.45852000000000004,1.4280000000000008,4.615384615384616,4.25,0,0,52.3,1,-29.7165991902834,-46.03335121826352,11.463,0.714,50,3.7,0,0
SSD,9.66,6.70281586511475,6.666666666674814e-4,6.666666666674814e-4,0.024520000000000763,0.0519999999999996,7.452307692307692,10,0,0,21.7,0.641566837399533,0.01,0.01,0.613,0.026,31.56,7.3,0,0
STP,10,NA,6.666666666674814e-4,6.666666666674814e-4,0.0782399999999992,0,NA,7.749999999999999,0,0,17.7,NA,0.01,0.01,1.956,0,NA,5.1,0,0
SUR,6.699999999999999,1.073457915433183,0,0,10,10,0.9615384615384617,4,0,0,36.5,0.264682539682536,-16.562849878566478,-30.708697421849074,288.084,9.741,73.75,3.6,0,0
SVK,4.420000000000001,10,0,0,0.2323599999999999,0.41799999999999926,0.68923076923077,3.25,0,0,47.9,1,-44.33353627169198,-56.9625643019953,5.809,0.209,75.52,3.3,0,0
SVN,0.5599999999999987,10,0,0,0.60196,0.2740000000000009,3.7661538461538457,1.75,0,0,67.2,0.929163375832703,-58.57988165680473,-71.63563684830999,15.049,0.137,55.52,2.7,0,0
SWE,0,8.972032584053109,0,0,0.8328799999999994,0.3680000000000003,3.966153846153846,0.5,0,0,72.1,0.793490406149168,-4.448956061859297,-24.560441811134545,20.822,0.184,54.22,2.2,0,0
SWZ,7.779999999999999,3.507248424848508,0,6.711247865218737,0.9161199999999994,0.24600000000000044,2.3723076923076922,8.25,0,0,31.1,0.4276242881253,-28.20512820512821,100.66871797828105,22.903,0.123,64.58,5.3,0,0
SYC,7.620000000000001,10,0.5128205128205128,0,10,10,1.5707692307692298,5,0,0,31.9,1,7.692307692307689,-37.33013564767268,1393.126,13.074,69.79,4,0,0
SYR,10,6.031272329285349,0,2.738348455884333,0.08720000000000105,0.3420000000000005,6.273846153846154,6.75,0,0,19.9,0.596607142857144,-5.208136871884679,41.07522683826499,2.18,0.171,39.22,4.7,0,0
TCD,8.24,0.8304423245814938,0,0,0,0,6.3307692307692305,10,0,0,28.8,0.248412698412698,-100,-16.239316239316246,0,0,38.85,7.2,0,0
TGO,7.5,6.2909670981753685,0.5128205128205128,3.317016431208369,0.11596000000000117,0.034000000000000696,4.038461538461538,9.75,10,0,32.5,0.613993651490767,7.692307692307679,49.755246468125534,2.899,0.017,53.75,5.9,10,0
THA,0,3.9355759213498773,1.5468626936203727,2.982513749430388,2.5183600000000004,1.1419999999999995,3.4292307692307684,4.5,0,0,73.2,0.456300721415695,23.20294040430558,44.737706241455804,62.959,0.571,57.71,3.8,0,0
TJK,7.540000000000001,6.455364171369279,6.666666666674814e-4,6.666666666674814e-4,0.08447999999999922,0,8.606153846153846,5.75,0,0,32.3,0.625,0.01,0.01,2.112,0,24.06,4.3,0,0
TKM,7.64,NA,NA,NA,NA,NA,6.538461538461538,3.25,0,0,31.8,NA,NA,NA,NA,NA,37.5,3.3,0,0
TLS,8.8,0,2.9059829059829054,0,1.64264,0.8659999999999997,3.4061538461538463,8.75,0,0,26,0.137862383363397,43.5897435897436,-28.536648372537364,41.066,0.433,57.86,5.5,0,0
TON,8.98,NA,NA,NA,NA,NA,7.692307692307692,5,0,0,25.1,NA,NA,NA,NA,NA,30,4,0,0
TTO,6.68,0.27839277991782474,0,0,6.47584,10,2.515384615384616,4.5,0,0,36.6,0.211453100745379,-1.6137917560725752,-34.7730250144432,161.896,8.064,63.65,3.8,0,0
TUN,7.26,4.587751579964704,2.1249909374320293,5.227547304834669,10,10,1.6338461538461537,4.25,0,0,33.7,0.499963740765721,31.87486406148046,78.41320957252003,346.814,7.748,69.38,3.7,0,0
TUR,3.5199999999999996,4.442747995571268,0,0,2.58188,1.266,1.6338461538461537,4.75,0,0,52.4,0.49025578213899,-31.35600032151756,-8.175131046084786,64.547,0.633,69.38,3.9,0,0
TUV,9.68,NA,NA,NA,NA,NA,NA,7.749999999999999,0,0,21.6,NA,NA,NA,NA,NA,NA,5.1,0,0
TZA,6.720000000000001,6.144185670888399,6.666666666674814e-4,6.666666666674814e-4,0,0,9.663076923076924,9,0,0,36.4,0.604166666666667,0.01,0.01,0,0,17.19,5.6,0,0
UGA,5.140000000000001,2.953711967251463,10,0,0.7142,1.6920000000000002,5.319999999999999,10,0,0,44.3,0.390565141958548,192.65363739388036,-21.26629485778603,17.855,0.846,45.42,6.1,0,0
UKR,6.4,6.65266286142438,0,0,0.8727999999999998,1.8420000000000005,3.0446153846153843,5,0,0,38,0.63820910464507,-43.32611974555709,-35.50107345234046,21.82,0.921,60.21,4,0,0
URY,5.74,7.344447224937058,0,0,10,10,2.8523076923076918,3,0,0,41.3,0.684523918224978,-31.369406153429118,-49.65224925360781,374.361,9.006,61.46,3.2,0,0
USA,0,6.752068937402016,0,0,1.507439999999999,1.5380000000000003,2.9323076923076927,1.25,10,0,83.5,0.644864319941115,-19.191790629225995,-7.88032975188764,37.686,0.769,60.94,2.5,10,0
UZB,7.140000000000001,3.699211738539695,1.5897435897435894,4.266233840302908,0.5823599999999995,0.11999999999999922,4.326153846153846,5.249999999999999,0,0,34.3,0.440476190476264,23.846153846153843,63.99350760454361,14.559,0.06,51.88,4.1,0,0
VCT,7.4,NA,6.666666666674814e-4,6.666666666674814e-4,0.9270800000000001,0,NA,5.249999999999999,0,0,33,NA,0.01,0.01,23.177,0,NA,4.1,0,0
VEN,9.4,5.3991354325941625,0.38021536580614423,0,1.8769200000000001,1.306000000000001,0.17692307692307807,6.000000000000001,0,0,23,0.554285714285714,5.7032304870921635,-9.442697350532955,46.923,0.653,78.85,4.4,0,0
VNM,4.18,0,5.279999999999999,1.9443406296792993,0.17980000000000018,0.03200000000000003,2.235384615384616,4.5,0,0,49.1,0.112473901710766,79.19999999999999,29.165109445189476,4.495,0.016,65.47,3.8,0,0
VUT,8.78,0,6.666666666674814e-4,6.666666666674814e-4,0,0,8.526153846153846,8.25,0,0,26.1,0.163576669077683,0.01,0.01,0,0,24.58,5.3,0,0
WSM,8.72,NA,NA,NA,0,0,NA,3.25,0,0,26.4,NA,NA,NA,0,0,NA,3.3,0,0
YEM,10,4.354464752408341,0,0,0.004199999999999093,0.05799999999999983,6.490769230769231,10,0,0,18.5,0.484345238095238,-58.35240274599543,-46.169576844423474,0.105,0.029,37.81,6.4,0,0
ZAF,3.040000000000001,6.130982664891692,4.042438972016438,6.094897645896548,10,6.692,2.355384615384616,6.75,0,0,54.8,0.603282728269553,60.63658458024656,91.42346468844823,271.96,3.346,64.69,4.7,0,0
ZMB,8.26,7.588284696421008,10,2.7796667436059197,5.57068,6.294,5.224615384615385,10,0,0,28.7,0.700848784225463,206.28524372997262,41.6950011540888,139.267,3.147,46.04,6.1,0,0
ZWE,6.359999999999999,3.157170625612288,10,10,2.45444,1.8640000000000008,4.775384615384616,8.25,0,0,38.2,0.404186655149959,255.68613895610093,424.4963685199873,61.361,0.932,48.96,5.3,0,0
